date,isLiked,artistName,artistID,artistPopularity,artistFollowers,artistGenre
,,Die Antwoord,6urkHDoIVO1WO8vNIwcJmM,58,1643652,"african rock, south african alternative, south african hip hop"
,,Die Toten Hosen,2F8GvYuY0lfZNYu45dY6gJ,62,1310546,"german alternative rock, german pop, german punk, german rock"
,,Dierks Bentley,7x8nK0m0cP2ksQf0mjWdPS,70,3019146,"contemporary country, country, country road"
,,Dillon Francis,5R3Hr2cnCCjt220Jmt2xLf,66,1128218,"brostep, edm, electro house, moombahton, pop dance, progressive electro house, slap house"
,,Dimitri Vegas & Like Mike,73jBynjsVtofjRpdpRAJGk,69,3358323,"belgian dance, belgian edm, big room, dutch house, edm, electro house, pop dance, progressive electro house"
,,Dinosaur Jr.,267VY6GX5LyU5c9M85ECZQ,51,480758,"alternative rock, lo-fi, noise pop, noise rock, permanent wave, power pop"
,,Diplo,5fMUXHkw8R8eOP2RNVYEZX,78,2552576,"edm, electro house, moombahton, pop dance, tropical house"
,,Dirty Projectors,5VF0YkVLeVD4ytyiyVSIiF,42,250827,"art pop, brooklyn indie, experimental pop, indie rock, indietronica, noise pop"
,,Dirty South,1bpzpALZwOoKXzwMg2i8WB,47,221262,"australian dance, dutch house, edm, electro house, pop dance, progressive electro house, progressive house"
,,Dirtyloud,04iRnEWpMluxmkSZ5oQFZ3,18,7579,complextro
,,Dirtyphonics,4zymhxzJ0UJc74tMHGyoWs,45,163309,"complextro, dubstep, electro house, filthstep, french dnb, gaming dubstep"
,,Disclosure,6nS5roXSAGhTGr34W6n7Et,72,2116657,"edm, house, indietronica, tropical house, uk dance"
,,Disturbed,3TOqt5oJwL9BE2NG9MEwDa,74,6011137,"alternative metal, nu metal, rap metal, rock"
,,Dixon,52oVYHQ99ORZzeig2YGo4R,56,253735,"ccm, christian alternative rock, christian music"
,,DJ Snake,540vIaP2JwjQb9dm3aArA4,78,8523252,"edm, electronic trap, pop, pop dance"
,,Django Django,2ARO60gI5do88ho6azmzab,48,245646,"alternative dance, electronic rock, indietronica, new rave, shimmer pop"
,,Djs From Mars,1pmwwNA38kkkJwEMWe8hLD,54,52279,mashup
,,Don Diablo,1l2ekx5skC4gJH8djERwh1,67,1817377,"dutch house, edm, electro house, future house, pop dance, progressive electro house, progressive house, tropical house"
,,Donna the Buffalo,3dV4xRik9AJpX2befK2ZGa,34,18407,"jam band, ny roots, progressive bluegrass"
,,Dopapod,6ur6SxSBdRLBgehOIT2iwX,32,42825,"jam band, jamtronica"
,,Dr. Dog,4mLJ3XfOM5FPjSAWdQ2Jk7,62,479221,"chamber pop, indie rock, modern folk rock, modern rock, philly indie, pov: indie, stomp and holler"
,,Dr. Kucho!,263Gr9lGWR6ScnRGjxa3Ad,43,20080,
,,Drake,3TVXtAsR1Inumwj472S9r4,96,75501699,"canadian hip hop, canadian pop, hip hop, rap, toronto rap"
,,Dream Wife,2DaP4uXwKOXAaD77XokW9a,35,62473,"chamber psych, icelandic indie"
,,Drive By Truckers,1rXr1ZnvbRoYBaedIl9v4v,53,202577,"alternative country, folk, heartland rock, new americana, roots rock, southern rock"
,,Dropkick Murphys,7w9jdhcgHNdiPeNPUoFSlx,62,1175442,"boston punk, boston rock, celtic punk, celtic rock, punk"
,,Dub Fx,4ucW1LE5T7y7X4jlaKCeVo,42,199476,beatboxing
,,Dubfire,3bVYqr2NfmwmL4YJisWhJI,39,157161,"minimal techno, techno"
,,Duke Dumont,61lyPtntblHJvA7FMMhi7E,65,694392,"edm, house, pop dance, progressive house, tropical house, uk dance"
,,Dumpstaphunk,6LvO4vaTTJhCAdpITMpDvC,32,47475,"funk rock, jam band, new orleans funk"
,,Duran Duran,0lZoBs4Pzo7R89JM9lxwoT,68,2616112,"album rock, classic rock, dance rock, new romantic, new wave, new wave pop, rock, soft rock, synthpop"
,,Dvbbs,5X4LWwbUFNzPkEas04uU82,64,1041641,"canadian electronic, dutch house, edm, electro house, pop dance, progressive electro house, slap house"
,,Dyro,03MVmfitJTVJIxYmObhQn9,52,205734,"dutch edm, dutch house, edm, electro house, pop dance, progressive electro house, progressive house"
,,Eagles of Death Metal,02uYdhMhCgdB49hZlYRm9o,53,516827,"alternative rock, garage rock, garage rock revival, modern blues rock, palm desert scene"
,,Eats Everything,4W991QdgKWX4TO864ypInA,46,83896,"deep disco house, house, raw techno"
,,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,91,112248413,"pop, uk pop"
,,Eddie Thoneick,5bZtLLqlPwps3vdb8ElAkt,35,14107,"disco house, house, progressive electro house"
,,Editors,6e9wIFWhBPHLE9bXK8gtBI,54,713259,"british indie rock, indie rock, modern rock"
,,Edward Sharpe & The Magnetic Zeros,7giUHu5pv6YTZgSkxxCcgh,62,1021655,"double drumming, la indie, stomp and holler"
,,Edx,7GMot9WvBYqhhJz92vhBp6,55,203946,"dutch house, edm, electro house, house, pop dance, progressive electro house, progressive house, swiss pop, tropical house"
,,Elbow,0TJB3EE2efClsYIDQ8V2Jk,53,501110,britpop
,,Electric Forest,2tLUQEzPZNbv2FUzZevFVJ,1,349,
,,Elephant Revival,3OwOKwd5FsfOD5qlH2tnzs,45,91886,"laboratorio, new americana, progressive bluegrass, washboard"
,,Ellen Allien,5lsC3H1vh9YSRQckyGv0Up,38,163286,"electra, electronica, german techno, minimal techno"
,,Ellie Goulding,0X2BH1fck6amBIoJhDVmmJ,82,11980505,"indietronica, metropopolis, pop, uk pop"
,,Elton John,3PhoLpVuITZKcymswpck5b,83,11595131,"glam rock, mellow gold, piano rock, rock"
,,Emancipator,6HCnsY0Rxi3cg53xreoAIm,55,379069,"downtempo, livetronica, trip hop"
,,Eminem,7dGJo4pcD2V6oG8kP0tJRR,91,71075333,"detroit hip hop, hip hop, rap"
,,Empire of the Sun,67hb7towEyKvt5Z8Bx306c,72,1289671,"australian dance, australian electropop, dance rock, indietronica, neo-synthpop"
,,Empress Of,5QuBVnBPEzwYvFrgBbwpmU,53,115283,"art pop, electropop, escape room, etherpop, shiver pop"
,,Enter Shikari,31jvzuB4ikftPQZJwrYfCF,59,422650,"british alternative rock, nintendocore, trancecore, uk metalcore, uk post-hardcore"
,,EOTO,3PhoLpVuITZKcymswpck5b,83,11595131,"glam rock, mellow gold, piano rock, rock"
,,Eric Prydz,5sm0jQ1mq0dusiLtDJ2b4R,64,561564,"edm, electro house, house, pop dance, progressive electro house, progressive house, tropical house"
,,Erick Morillo,4DE0cYxMnEEmfKLwDkYwxb,49,85947,"disco house, tribal house, vocal house"
,,Erykah Badu,7IfculRW2WXyzNQ8djX8WX,68,2653722,"afrofuturism, alternative r&b, neo soul, r&b, soul"
,,Everything Everything,1HOeqtP7tHkKNJNLzQ2tnr,51,269024,"british indie rock, experimental pop, modern rock, new rave"
,,Example,6Vh6UDWfu9PUSXSzAaB3CW,58,314026,"hip house, uk dance"
,,Excision,5FKchcZpQOkqFvXBj1aCvb,61,686386,"brostep, canadian electronic"
,,Explosions In The Sky,1uQWmt1OhuHGRKmZ2ZcL6p,51,612818,"american post-rock, cinematic post-rock, instrumental post-rock, melancholia, post-rock"
,,Faith No More,6GbCJZrI318Ybm8mY36Of5,63,1685322,"alternative metal, alternative rock, funk metal, funk rock, hard rock, nu metal, post-grunge, rap metal, rock"
,,Faithless,5T4UKHhr4HGIC0VzdZQtAE,61,610344,"big beat, downtempo, electronica, trip hop"
,,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,79,10029586,"emo, modern rock, pop, pop punk, rock"
,,Fatboy Slim,4Y7tXHSEejGu1vQ9bwDdXW,66,1124381,"big beat, electronica"
,,Father John Misty,2kGBy2WHvF0VdZyqiVCkDT,66,747465,"art pop, chamber pop, indie rock, indietronica, singer-songwriter, stomp and holler"
,,Fedde Le Grand,7dc6hUwyuIhrZdh80eaCEE,58,368269,"dutch house, edm, electro house, house, pop dance, progressive electro house, progressive house"
,,Feist,6CWTBjOJK75cTE8Xv8u1kj,62,730992,"art pop, canadian indie, canadian pop, chamber pop, indie pop, indie rock"
,,Felix Da Housecat,4rC8J4M4aOqsQSCP4yoyJI,46,83867,"acid house, alternative dance, chicago house, electroclash, filter house"
,,Ferry Corsten,2ohlvFf9PBsDELdRstPtlP,52,250993,"dutch trance, edm, progressive house, progressive trance, trance, uplifting trance"
,,Fetty Wap,6PXS4YHDkKvl1wkIl4V8DL,70,4494898,"new jersey rap, pop rap, rap, southern hip hop, trap"
,,Fidlar,3P6duIn7oHeiBACZfYeNud,52,306754,"indie garage rock, noise pop"
,,Firebeatz,53YSn9tHwGJ6bq5P0gGoYo,55,536492,"dutch edm, dutch house, edm, electro house, pop dance, progressive electro house, progressive house"
,,First Aid Kit,21egYD1eInY6bGFcniCRT1,63,1159906,"swedish americana, swedish country"
,,Fisher,1VJ0briNOlXRtJUAzoUJdt,68,750752,"australian house, house"
,,Fitz & The Tantrums,4AcHt3JxKy59IX7JNNlZn4,65,831146,"la indie, modern alternative rock, modern rock, pop rock, pov: indie"
,,Five Finger Death Punch,5t28BP42x2axFnqOOMg3CM,75,6052903,"alternative metal, groove metal, nu metal"
,,FKA Twigs,6nB0iY1cjSY1KyhYyuIIKH,62,1141405,"afrofuturism, alternative r&b, art pop, escape room, experimental r&b, trip hop"
,,Fleet Foxes,4EVpmkEwrLYEg6jIsiPMIb,64,1278672,"chamber pop, folk, indie rock, indietronica, modern rock, seattle indie, singer-songwriter, stomp and holler"
,,Fleetwood Mac,08GQAI4eElDnROBrJRGE0X,81,9892755,"album rock, classic rock, rock, soft rock, yacht rock"
,,Flogging Molly,5kQGFREO5FzMBMsAO3cEtj,56,637643,"celtic punk, celtic rock, punk"
,,Florence + the Machine,1moxjboGR7GNWYIMWsRjgG,77,6379922,"baroque pop, modern rock, neo mellow, uk alternative pop"
,,Florence and the Machine,1moxjboGR7GNWYIMWsRjgG,77,6379922,"baroque pop, modern rock, neo mellow, uk alternative pop"
,,Flosstradamus,2FmzVitXZjIkFolH8HXd4j,46,284376,"brostep, edm, electro house, electronic trap, mashup"
,,Flume,6nxWCVXbOlEVRexSbLsTer,72,2388750,"australian dance, australian electropop, australian indie, downtempo, edm, indietronica"
,,Flux Pavilion,7muzHifhMdnfN1xncRLOqk,57,723760,"brostep, classic dubstep, complextro, edm, electro house"
,,Flying Lotus,29XOeO6KIWxGthejQqn793,56,734454,"afrofuturism, alternative hip hop, electronica, escape room, experimental hip hop, glitch, glitch hop, indietronica, instrumental hip hop, intelligent dance music, jazztronica, psychedelic hip hop, wonky"
,,Foals,6FQqZYVfTNQ1pCqfkwVFEa,64,1342778,"alternative dance, garage rock, indie rock, indietronica, modern alternative rock, modern rock, oxford indie, rock"
,,Fontaines D.C.,3SXwqSqAoBz9WCI9PDQzY6,56,369659,"crank wave, irish indie rock"
,,Foo Fighters,7jy3rLJdDQY21OgRLCZ9sD,79,10953891,"alternative metal, alternative rock, modern rock, permanent wave, post-grunge, rock"
,,Foster the People,7gP3bB2nilZXLfPHJhMdvc,71,3697115,"indietronica, modern alternative rock, modern rock, rock"
,,Foxygen,55LHFEtIplWhsfyWZUwkf4,45,244805,"baroque pop, chamber pop, experimental pop, indie rock, indietronica, neo-psychedelic, noise pop"
,,Frances,29ywwKkxfoH7iWwNY1UezA,54,557216,"ccm, christian alternative rock, christian music, worship"
,,Frank Carter & The Rattlesnakes,3r32a6mMdoPaSP1C7kYhMc,49,187025,"british alternative rock, modern alternative rock"
,,Frank Ocean,2h93pZq0e7k5yf4dywlkpM,84,11163658,"lgbtq+ hip hop, neo soul"
,,Franz Ferdinand,0XNa1vTidXlvJ2gHSsRi4A,67,2441691,"alternative rock, dance rock, indie rock, modern rock, rock, scottish rock"
,,Fritz Kalkbrenner,08Ut1tYxtmgIInVyQqohkM,56,350876,"german house, german techno"
,,Fucked Up,05C3EDw4Rf0qMhrdjFKncL,35,63786,"canadian hardcore, canadian metal, canadian punk, hardcore punk, indie punk"
,,fun.,5nCi3BB41mBaMH9gfr6Su0,67,3515793,"baroque pop, metropopolis"
,,Future,1RyvyyTE3xzB2ZywiAwp0i,90,13936567,"atl hip hop, hip hop, rap, southern hip hop, trap"
,,Future Islands,1WvvwcQx0tj6NdDhZZ2zZz,62,547944,"alternative dance, art pop, baltimore indie, chamber pop, indie rock, indietronica, neo-synthpop, shimmer pop"
,,G-Eazy,02kJSzxNuaWGqwubyUba0Z,75,5168621,"indie pop rap, oakland hip hop, pop rap, rap"
,,Galactic,4rMUtWPGbE6waga7PQO0oQ,44,121350,"funk rock, jam band, new orleans funk"
,,Galantis,4sTQVOfp9vEMCemLw50sbu,73,3359481,"dance pop, edm, pop, pop dance, tropical house"
,,Garbage,6S0GHTqz5sxK5f9HtLXn9q,59,1097982,"alternative rock, dance rock, electronic rock, permanent wave"
,,Gareth Emery,0hprEC0nsWuQPSHag1O2Vi,57,301121,"edm, pop dance, progressive electro house, progressive house, trance"
,,Gary Clark Jr,01aC2ikO4Xgb2LUpf9JfKp,57,867533,"electric blues, modern blues rock, rock, soul blues, texas blues"
,,Gemini,67IWlRdLy3UcfY3q968euj,58,160285,korean r&b
,,George Ezra,2ysnwxxNtSgbb9t1m2Ur4j,75,4035590,"folk-pop, neo-singer-songwriter"
,,Ghostland Observatory,2waNUwuthEgcBTFvYo26vo,40,77097,indietronica
,,Girl Talk,6awzBEyEEwWHOjLox1DkLr,50,203463,"mashup, pittsburgh indie"
,,Giuseppe Ottaviani,5B9q1NRokzWYB7nSgnlHyv,57,113333,"italian trance, progressive house, trance, uplifting trance"
,,Glass Animals,4yvcSjfu4PC0CYQyLy4wSq,77,3784237,"gauze pop, indietronica, modern rock, pov: indie, shiver pop"
,,Godsmack,6gZq1Q6bdOxsUPUG1TaFbF,69,2954256,"alternative metal, nu metal, post-grunge, rap metal"
,,Godspeed You! Black Emperor,4svpOyfmQKuWpHLjgy4cdK,43,363391,"canadian post-rock, double drumming, instrumental post-rock, noise pop, post-rock"
,,Gogol Bordello,2SVw939fwuqSobLjF8u78b,45,326491,"balkan brass, gypsy punk"
,,Gojira,0GDGKpJFhVpcjIGF8N6Ewt,64,1145804,"alternative metal, french death metal, french metal, groove metal, metal, nu metal, progressive groove metal"
,,Gold Panda,6xS3zemJD9h94iueQvGqVk,41,189298,"chillwave, electronica, future garage, indietronica, microhouse, wonky"
,,Goo Goo Dolls,2sil8z5kiy4r76CRTXxBCA,71,2519356,"neo mellow, permanent wave, pop rock, post-grunge"
,,Gorgon City,4VNQWV2y1E97Eqo2D5UTjx,64,431109,"future garage, house, pop dance, uk dance"
,,Gorillaz,3AA28KZvwAUcZuOKwyblJQ,81,10472614,"alternative hip hop, modern rock, rock"
,,Gov't Mule,5zoKOcTDI9EMOhGNaxL708,47,267378,"blues rock, electric blues, jam band, modern blues, modern blues rock, southern rock"
,,Grace Jones,2f9ZiYA2ic1r1voObUimdd,58,299929,
,,Grace Potter,1PJVVIeS5Wu0wbZDhtC0Ht,54,102194,
,,Gramatik,179BpmLkQCRIoU68Co80f5,56,657097,"downtempo, instrumental hip hop, jazz boom bap, jazztronica, livetronica, slovenian electronic, trip hop"
,,Green Day,7oPftvlwr6VrsViSDV7fJY,79,14040459,"modern rock, permanent wave, punk, rock"
,,Green Velvet,3ABaec4jjl95VqmG1iD4k2,50,214288,"house, minimal techno, tech house"
,,Greensky Bluegrass,33bzrYoIWLx5uox3y0VtHn,49,189005,"banjo, jam band, jamgrass, midwest americana, new americana, progressive bluegrass"
,,Greta Van Fleet,4NpFxQe2UvRCAjto3JqlSl,70,2334808,"modern blues rock, modern hard rock, rock"
,,Grimes,053q0ukIDRgzwTr4vNSwab,68,2029996,"art pop, canadian electropop, grave wave, indietronica, metropopolis, neo-synthpop"
,,Griz,25oLRSUjJk4YHNUsQXk7Ut,59,415540,"jamtronica, jazztronica, livetronica"
,,Grizzly Bear,2Jv5eshHtLycR6R8KQCdc4,55,844594,"alternative rock, art pop, baroque pop, brooklyn indie, indie rock, neo-synthpop, new weird america"
,,Groove Armada,67tgMwUfnmqzYsNAtnP6YJ,58,622340,"big beat, electronica, nu skool breaks, trip hop"
,,Grouplove,3kVUvbeRdcrqQ3oHk5hPdx,65,1141248,"indie rock, la indie, modern alternative rock, modern rock, pov: indie"
,,Gucci Mane,13y7CgLHjMVRMDqxdx0Xdo,78,4839569,"atl hip hop, dirty south rap, hip hop, rap, southern hip hop, trap"
,,Guided By Voices,4oV5EVJ0XFWsJKoOvdRPvl,51,157595,"alternative pop, alternative rock, chamber pop, dayton indie, gbvfi, indie rock, lo-fi, modern power pop, noise pop, ohio indie, power pop, tape club"
,,Guns N' Roses,3qm84nBOXUEQ2vnTfUTTFC,80,28842334,"glam metal, hard rock, rock"
,,Guy Gerber,3bqBkAzdPwEDe1JUvb7ZeC,46,94203,"deep disco house, israeli techno, microhouse, minimal tech house, minimal techno, organic electronic, organic house"
,,GZA,6ns6XAOsw4B0nDUIovAOUO,64,490704,"east coast hip hop, hardcore hip hop"
,,Haim,4Ui2kfOqGujY81UcPrb5KE,66,1257749,"indietronica, metropopolis"
,,Halestorm,6om12Ev5ppgoMy3OYSoech,63,1345734,"alternative metal, nu metal, post-grunge"
,,Halsey,26VFTg2z8YR0cCuwLzESi2,82,20208876,"electropop, etherpop, indie poptimism, pop"
,,Hard Rock Sofa,6iBOcuDTJKItKor6YfzZa9,31,43155,"dutch house, electro house, progressive electro house, russian edm"
,,Hardwell,6BrvowZBreEkXzJQMpL174,68,3699529,"big room, dutch house, edm, electro house, pop dance, progressive electro house, progressive house"
,,Hatebreed,17Mb968quDHpjCkIyq30QV,57,564885,"alternative metal, connecticut hardcore, hardcore, industrial metal, melodic metalcore, metalcore, nu metal"
,,Headhunterz,6C0KWmCdqrLU2LzzWBPbOy,59,484606,"classic hardstyle, euphoric hardstyle, melbourne bounce international"
,,Heartless Bastards,2wwMTLM2da1sa2JcJslf8W,45,174815,stomp and holler
,,Heatbeat,4FuFFzlzYgn3Yu2rxLhvdN,36,53120,"deep uplifting trance, progressive house, trance, uplifting trance"
,,Henri Pfr,6n9XmMc3mX18mrTHYOCPIq,51,45677,"belgian edm, belgian pop"
,,High Contrast,0bxHci3JIhhKA53n8rH3tT,54,198483,"drum and bass, uk dance, uk dnb"
,,Holy Fuck,6Q0gMZJNIebNFFaJeonc11,39,74740,"dance-punk, electronic rock"
,,Honey Dijon,0XfQBWgzisaS9ltDV9bXAS,48,103461,
,,Hot 100,7HQsJa0Xlw4WovRKESccuw,0,1,
,,Hot Chip,37uLId6Z5ZXCx19vuruvv5,54,664065,"alternative dance, dance rock, electronica, indie rock, indietronica, neo-synthpop, new rave"
,,Hozier,2FXC3k01G6Gw61bmprjgqS,80,5678270,"irish singer-songwriter, modern rock, pop, pov: indie"
,,Hurray for the Riff Raff,2xLEV2jDreAOcpJXFNoXyt,42,107303,"alternative country, folk, new americana, new orleans americana, queer country, stomp and holler"
,,Ibeyi,5Q8NEHGX70m1kkojbtm8wa,49,323180,"cuban alternative, etherpop, world"
,,Ice Cube,3Mcii5XWf6E0lrY3Uky4cA,76,6949397,"conscious hip hop, g funk, gangster rap, hip hop, rap, west coast rap"
,,Icona Pop,1VBflYyxBhnDc9uVib98rw,66,702251,"candy pop, dance pop, electropop, metropopolis, swedish electropop, swedish synthpop"
,,IDLES,75mafsNqNE1WSEVxIKuY5C,57,532747,"bristol indie, crank wave, modern rock"
,,IGGY AZALEA,5yG7ZAZafVaAlMTeBybKAL,69,6367156,"australian hip hop, dance pop, pop"
,,Iggy Pop,33EUXrFKGjpUSGacqEHhU4,63,1483597,"alternative rock, glam rock, permanent wave, protopunk, rock"
,,Illenium,45eNHdiiabvmbp4erw26rg,74,1395062,"edm, melodic dubstep, pop dance"
,,ILOVEMAKONNEN,3aGFCoR8xGN6DKwvdzeSja,56,360118,"atl hip hop, lgbtq+ hip hop, trap"
,,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,88,47925757,"modern rock, pop, rock"
,,In Flames,57ylwQTnFnIhJh4nu4rxCs,65,1076642,"alternative metal, gothenburg metal, melodic death metal, melodic metalcore, metal, nu metal, swedish alternative rock, swedish death metal, swedish melodeath, swedish metal"
,,In This Moment,6tbLPxj1uQ6vsRQZI2YFCT,61,1227448,"alternative metal, nu metal, post-grunge"
,,Incubus,3YcBF2ttyueytpXtEzn1Za,69,3068013,"alternative metal, alternative rock, funk metal, funk rock, nu metal, post-grunge, rock"
,,Infected Mushroom,6S2tas4z6DyIklBajDqJxI,56,690329,psychedelic trance
,,Interpol,3WaJSfKnzc65VDgmj2zU8B,65,1556542,"alternative dance, alternative rock, indie rock, indietronica, modern rock, rock"
,,Iron & Wine,4M5nCE77Qaxayuhp3fVn4V,62,1057720,"acoustic pop, chamber pop, indie folk, indie rock, stomp and holler"
,,Iron Maiden,6mdiAmATAx73kdxrNrnlao,73,8300105,"alternative metal, hard rock, metal, nwobhm, rock"
,,Ivan Neville's Dumpstaphunk,2ohI68v00kvLwU161NvqBU,0,85,
,,J. Cole,6l3HvQ5sa6mXTsMTB19rO5,87,20205181,"conscious hip hop, hip hop, north carolina hip hop, rap"
,,Jack Johnson,3GBPw9NK25X1Wt2OUvOwY3,76,3632331,neo mellow
,,Jack U,1HxJeLhIuegM3KgvPn8sTa,60,1082218,"edm, electro house, pop dance"
,,Jack White,4FZ3j1oH43e7cukCALsCwf,56,1308474,"alternative rock, blues rock, garage rock, garage rock revival, indie rock, modern blues rock, modern rock, punk blues, rock"
,,Jackmaster,1VQgvnkH9rOB2YkNr1ovuB,27,4970,uk house
,,Jai Wolf,24V5UY0nChKpnb1TBPJhCw,55,283735,electropop
,,Jake Owen,1n2pb9Tsfe4SwAjmUac6YT,66,1882203,"contemporary country, country, country road"
,,James,4IWBUUAFIplrNtaOHcJPRM,81,11842367,"pop, talent show, uk pop"
,,James Bay,4EzkuveR9pLvDVFNx6foYD,71,3898174,"neo mellow, pop, uk pop"
,,James Blake,53KwLdlmrlCelAZMaLVZqU,66,1319955,"art pop, electronica, indie soul, indietronica, neo soul, uk alternative pop"
,,Jamie Jones,4admDxmnri5Zco0xYrJ0ji,55,229910,"deep disco house, deep house, house, minimal techno, uk tech house"
,,Jamie XX,7A0awCXkE1FtSU8B0qwOJQ,60,750043,"electronica, future garage, indie soul, indietronica"
,,Jamiroquai,6J7biCazzYhU3gM9j1wfid,67,2154073,dance pop
,,Jane's Addiction,02NfyD6AlLA12crYzw5YcR,56,1318197,"alternative metal, alternative rock, funk metal, funk rock, grunge, nu metal, permanent wave, rock"
,,Janelle Monae,6ueGR6SWhUJfvEhqkvMsVs,67,1335559,"afrofuturism, alternative r&b, atl hip hop, neo soul, r&b"
,,Japandroids,2WcCoPxAWFNSCvsFPrpf30,35,121800,"canadian indie, indie rock, modern alternative rock, modern rock, noise pop, noise rock, vancouver indie, vancouver punk"
,,Japanese Breakfast,7MoIc5s9KXolCBH1fy9kkw,60,608830,"art pop, eugene indie, indie pop, indie rock, philly indie"
,,Jason Aldean,3FfvYsEGaIb52QPXhg4DcH,75,6057593,"contemporary country, country, country road, modern country rock"
,,Jason Isbell,3Q8wgwyVVv0z4UEh1HB0KY,54,375171,"alternative country, folk, new americana, roots rock"
,,Jason Isbell and the 400 Unit,3Lg3FGwBxOGuefqekQzRUf,57,209915,"alternative country, folk, new americana, roots rock"
,,Jay-Z,3nFkdlSjzX9mRTtwJOzDYB,84,8378985,"east coast hip hop, gangster rap, hip hop, pop rap, rap"
,,Jeff Mills,2eIDAcLKnWc4D350YyzvgS,32,142988,"afrofuturism, detroit techno, minimal techno, techno"
,,Jerome Isma Ae,4GEIawzVZxWGdtl9OOdgeA,49,24815,"munich electronic, progressive house"
,,Jimmy Eat World,3Ayl7mCk0nScecqOzvNp6s,68,1413953,"alternative metal, alternative rock, emo, modern power pop, modern rock, neon pop punk, pop punk, pop rock, post-grunge, punk, rock"
,,Jinjer,7o6cOczXTB8ioTAAJTbESf,53,562421,slayer
,,John Digweed,3xnDktxhudJR2Wv3HZDQ9W,34,149732,classic progressive house
,,John Maus,4R073T3AVJKqAsbzLmLW9u,48,194706,"art pop, baroque pop, experimental pop, grave wave, hypnagogic pop, noise pop"
,,Jon Hopkins,7yxi31szvlbwvKq9dYOmFI,56,467969,"compositional ambient, electronica, intelligent dance music"
,,Josh Wink,6DQLkRykAsF6paJnlIMX4H,34,34725,"minimal techno, techno"
,,Judas Priest,2tRsMl4eGxwoNabM08Dm4I,67,3671653,"album rock, alternative metal, birmingham metal, glam metal, hard rock, metal, rock"
,,Judge Jules,1PaP6h3jtpFHNpHWsCF4Zo,18,15171,"hard house, progressive house, trance"
,,Juicy M,6klooWKc13AOY1BVfE0Tm6,43,62377,"ukrainian edm, ukrainian electronic"
,,Jungle,59oA5WbbQvomJz2BuRG071,68,878858,"indie soul, indietronica, uk contemporary r&b"
,,Jurassic 5,6wFId9Jhuf9AKVzWboOj2B,54,421199,"alternative hip hop, hip hop"
,,Justice,1gR0gsQYfi6joyO1dlp76N,58,1116638,"alternative dance, dance-punk, electronica, filter house, indietronica, new rave"
,,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,89,72095918,"canadian pop, pop"
,,Justin Timberlake,31TPClRtHm23RisEBtV3X7,80,12922181,"dance pop, pop"
,,Kacey Musgraves,70kkdajctXSbqSMJbQO424,68,1220081,"classic texas country, contemporary country, country dawn"
,,Kaiser Chiefs,0LbLWjaweRbO4FDKYlbfNt,59,1255559,"modern rock, rock"
,,Kaiserdisco,2lPXenWgbh51R950CMdk6i,37,37840,"deep minimal techno, german tech house, hamburg electronic, minimal techno, techno"
,,Kamasi Washington,6HQYnRM4OzToCYPpVBInuU,56,423783,"afrofuturism, contemporary jazz, indie soul, jazz, jazz saxophone"
,,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,90,20146467,"chicago rap, hip hop, rap"
,,Kaskade,6TQj5BFPooTa08A7pk8AQ1,67,921673,"edm, electro house, pop dance, progressive electro house, progressive house, vocal house"
,,Kate Tempest,1YcprGtF13BYCZQK9jYPEw,46,202157,"alternative r&b, crank wave, lgbtq+ hip hop, slam poetry"
,,Katy B,5EUdiv20t58GCS09VMKk7M,53,199117,"hip house, uk dance, uk funky, uk garage"
,,Kaytranada,6qgnBH6iDM91ipVXv28OMu,75,1217624,"alternative r&b, escape room, indie soul, lgbtq+ hip hop"
,,Keith Urban,0u2FHSq3ln94y5Q57xazwf,71,5126115,"australian country, australian pop, contemporary country, country, country road"
,,Keller Williams,5de5W8sgXIMq9dgMR0Wml0,41,114646,"jam band, jamgrass, progressive bluegrass"
,,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,89,24071289,"conscious hip hop, hip hop, rap, west coast rap"
,,Kenny Chesney,3grHWM9bx2E9vwJCdlRv9O,72,4285729,"contemporary country, country, country road"
,,Khruangbin,2mVVjNmdjXZZDvhgQWiakk,71,1428297,"indie soul, neo-psychedelic"
,,Kid Cudi,0fA0VVWsXO9YnASrzqfmYu,80,6490094,"hip hop, ohio hip hop, pop rap, rap"
,,Kid Rock,7dOBabd5O4CvKrg4iriHTM,67,2404112,nu metal
,,Kill The Noise,3qnMl4DHT4gndzFAcG4FlM,55,416472,"brostep, edm, electro house, fidget house"
,,Killswitch Engage,37394IP6uhnjIpsawpMu4l,63,1741933,"alternative metal, boston metal, melodic metalcore, metalcore, nu metal, post-grunge"
,,King Diamond,5i0ph60TnwTlIGrOZAmcZa,43,460154,"danish metal, hard rock, metal, thrash metal"
,,King Gizzard and the Lizard Wizard,6XYvaoDGE0VmRt83Jss9Sn,64,967242,"australian psych, double drumming, microtonal, neo-psychedelic"
,,Kings of Leon,2qk9voo8llSGYcZ6xrBzKx,74,5212274,"modern rock, rock"
